date,year,team,win_pct,attendance,attendance%,num_home_game,opp,opp_win_pct,start_time,cli
2015-09-13,2015,ARI,0.48,36501.0,75.05,72,LAD,0.58,Day,0.0
2015-09-14,2015,ARI,0.47,15951.0,32.8,73,SDP,0.47,Night,0.0
2015-09-15,2015,ARI,0.48,17531.0,36.05,74,SDP,0.47,Night,0.0
2015-09-16,2015,ARI,0.47,18767.0,38.59,75,SDP,0.47,Night,0.0
2015-09-29,2015,ARI,0.48,21526.0,44.26,76,COL,0.42,Night,0.0
2015-09-30,2015,ARI,0.49,18529.0,38.1,77,COL,0.42,Night,0.0
2015-10-01,2015,ARI,0.49,20826.0,42.82,78,COL,0.42,Night,0.0
2015-10-02,2015,ARI,0.49,33218.0,68.3,79,HOU,0.53,Night,0.0
2015-10-03,2015,ARI,0.48,37687.0,77.49,80,HOU,0.53,Night,0.0
2015-10-04,2015,ARI,0.49,24788.0,50.97,81,HOU,0.53,Day,0.0
2016-04-04,2016,ARI,0.0,48165.0,99.04,1,COL,1.0,Night,1.05
2016-04-05,2016,ARI,0.5,21830.0,44.89,2,COL,0.5,Night,0.98
2016-04-06,2016,ARI,0.33,18572.0,38.19,3,COL,0.67,Day,1.03
2016-04-07,2016,ARI,0.25,24656.0,50.7,4,CHC,1.0,Night,0.88
2016-04-08,2016,ARI,0.4,27539.0,56.63,5,CHC,0.75,Night,0.84
2016-04-09,2016,ARI,0.33,32185.0,66.18,6,CHC,0.8,Night,0.86
2016-04-10,2016,ARI,0.29,33258.0,68.39,7,CHC,0.83,Day,0.81
2016-04-22,2016,ARI,0.5,27829.0,57.22,8,PIT,0.53,Night,1.02
2016-04-23,2016,ARI,0.53,32935.0,67.72,9,PIT,0.5,Night,0.98
2016-04-24,2016,ARI,0.5,27573.0,56.7,10,PIT,0.53,Day,1.05
2016-04-25,2016,ARI,0.52,18208.0,37.44,11,STL,0.53,Night,0.94
2016-04-26,2016,ARI,0.5,19074.0,39.22,12,STL,0.55,Night,1.04
2016-04-27,2016,ARI,0.48,18339.0,37.71,13,STL,0.57,Night,0.99
2016-04-28,2016,ARI,0.5,18933.0,38.93,14,STL,0.55,Night,0.97
2016-04-29,2016,ARI,0.48,23004.0,47.3,15,COL,0.45,Night,1.16
2016-04-30,2016,ARI,0.46,32987.0,67.83,16,COL,0.48,Night,1.12
2016-05-01,2016,ARI,0.44,25458.0,52.35,17,COL,0.5,Day,1.07
2016-05-12,2016,ARI,0.46,19461.0,40.02,18,SFG,0.51,Night,1.11
2016-05-13,2016,ARI,0.45,21753.0,44.73,19,SFG,0.53,Night,1.04
2016-05-14,2016,ARI,0.44,32448.0,66.72,20,SFG,0.54,Night,0.93
2016-05-15,2016,ARI,0.42,25007.0,51.42,21,SFG,0.55,Day,0.82
2016-05-16,2016,ARI,0.44,32718.0,67.28,22,NYY,0.43,Night,0.62
2016-05-17,2016,ARI,0.45,30913.0,63.56,23,NYY,0.42,Night,0.68
2016-05-18,2016,ARI,0.44,32191.0,66.19,24,NYY,0.44,Night,0.71
2016-05-27,2016,ARI,0.42,24935.0,51.27,25,SDP,0.41,Night,0.53
2016-05-28,2016,ARI,0.43,23927.0,49.2,26,SDP,0.4,Night,0.47
2016-05-29,2016,ARI,0.44,21458.0,44.12,27,SDP,0.39,Day,0.5
2016-05-30,2016,ARI,0.43,24798.0,50.99,28,HOU,0.44,Day,0.55
2016-05-31,2016,ARI,0.43,15556.0,31.99,29,HOU,0.45,Day,0.48
2016-06-06,2016,ARI,0.42,17176.0,35.32,30,TBR,0.46,Night,0.36
2016-06-07,2016,ARI,0.43,17964.0,36.94,31,TBR,0.46,Night,0.34
2016-06-08,2016,ARI,0.42,16954.0,34.86,32,TBR,0.47,Day,0.4
2016-06-10,2016,ARI,0.41,26970.0,55.46,33,MIA,0.52,Night,0.32
2016-06-11,2016,ARI,0.42,33442.0,68.76,34,MIA,0.52,Night,0.31
2016-06-12,2016,ARI,0.43,27741.0,57.04,35,MIA,0.51,Day,0.3
2016-06-13,2016,ARI,0.44,21374.0,43.95,36,LAD,0.51,Night,0.41
2016-06-14,2016,ARI,0.43,23458.0,48.23,37,LAD,0.52,Night,0.42
2016-06-15,2016,ARI,0.43,27792.0,57.15,38,LAD,0.52,Day,0.35
2016-06-27,2016,ARI,0.46,22567.0,46.4,39,PHI,0.42,Night,0.38
2016-06-28,2016,ARI,0.45,19645.0,40.39,40,PHI,0.43,Night,0.32
2016-06-29,2016,ARI,0.44,18603.0,38.25,41,PHI,0.44,Day,0.3
2016-07-01,2016,ARI,0.44,24859.0,51.12,42,SFG,0.62,Night,0.29
2016-07-02,2016,ARI,0.45,30683.0,63.09,43,SFG,0.61,Night,0.21
2016-07-03,2016,ARI,0.44,26171.0,53.81,44,SFG,0.62,Day,0.25
2016-07-04,2016,ARI,0.44,39203.0,80.61,45,SDP,0.43,Night,0.16
2016-07-05,2016,ARI,0.44,14110.0,29.01,46,SDP,0.43,Night,0.1
2016-07-06,2016,ARI,0.44,17091.0,35.14,47,SDP,0.44,Night,0.14
2016-07-15,2016,ARI,0.42,30639.0,63.0,48,LAD,0.57,Night,0.04
2016-07-16,2016,ARI,0.42,38899.0,79.98,49,LAD,0.56,Night,0.04
2016-07-17,2016,ARI,0.43,29459.0,60.57,50,LAD,0.55,Day,0.04
2016-07-19,2016,ARI,0.43,26626.0,54.75,51,TOR,0.56,Night,0.04
2016-07-20,2016,ARI,0.42,20076.0,41.28,52,TOR,0.56,Day,0.03
2016-08-01,2016,ARI,0.41,17518.0,36.02,53,WSN,0.58,Night,0.0
2016-08-02,2016,ARI,0.4,19919.0,40.96,54,WSN,0.59,Night,0.0
2016-08-03,2016,ARI,0.4,17086.0,35.13,55,WSN,0.59,Day,0.0
2016-08-05,2016,ARI,0.4,20008.0,41.14,56,MIL,0.45,Night,0.0
2016-08-06,2016,ARI,0.4,29370.0,60.39,57,MIL,0.45,Night,0.0
2016-08-07,2016,ARI,0.41,24021.0,49.39,58,MIL,0.45,Day,0.0
2016-08-15,2016,ARI,0.42,17340.0,35.65,59,NYM,0.5,Night,0.0
2016-08-16,2016,ARI,0.41,20790.0,42.75,60,NYM,0.5,Night,0.0
2016-08-17,2016,ARI,0.42,18469.0,37.98,61,NYM,0.5,Night,0.0
2016-08-22,2016,ARI,0.42,15789.0,32.47,62,ATL,0.36,Night,0.0
2016-08-23,2016,ARI,0.41,18780.0,38.62,63,ATL,0.37,Night,0.0
2016-08-24,2016,ARI,0.42,15376.0,31.62,64,ATL,0.36,Night,0.0
2016-08-25,2016,ARI,0.41,18698.0,38.45,65,ATL,0.37,Night,0.0
2016-08-26,2016,ARI,0.42,26087.0,53.64,66,CIN,0.43,Night,0.0
2016-08-27,2016,ARI,0.42,34395.0,70.72,67,CIN,0.43,Night,0.0
2016-08-28,2016,ARI,0.42,22624.0,46.52,68,CIN,0.43,Day,0.0
2016-09-09,2016,ARI,0.41,26492.0,54.47,69,SFG,0.54,Night,0.0
2016-09-10,2016,ARI,0.41,32301.0,66.42,70,SFG,0.54,Night,0.0
2016-09-11,2016,ARI,0.41,26008.0,53.48,71,SFG,0.54,Day,0.0
2016-09-12,2016,ARI,0.41,20637.0,42.43,72,COL,0.48,Night,0.0
2016-09-13,2016,ARI,0.42,20897.0,42.97,73,COL,0.48,Night,0.0
2016-09-14,2016,ARI,0.42,19801.0,40.72,74,COL,0.47,Night,0.0
2016-09-15,2016,ARI,0.42,27126.0,55.78,75,LAD,0.56,Night,0.0
2016-09-16,2016,ARI,0.42,28211.0,58.01,76,LAD,0.56,Night,0.0
2016-09-17,2016,ARI,0.42,38255.0,78.66,77,LAD,0.57,Night,0.0
2016-09-18,2016,ARI,0.42,26159.0,53.79,78,LAD,0.56,Day,0.0
2016-09-30,2016,ARI,0.42,42651.0,87.7,79,SDP,0.42,Night,0.0
2016-10-01,2016,ARI,0.42,32811.0,67.47,80,SDP,0.42,Night,0.0
2016-10-02,2016,ARI,0.43,31385.0,64.53,81,SDP,0.42,Day,0.0
2017-04-02,2017,ARI,1.0,49016.0,100.0,1,SFG,0.0,Day,1.06
2017-04-04,2017,ARI,0.5,19378.0,39.85,2,SFG,0.5,Night,1.12
2017-04-05,2017,ARI,0.67,14675.0,30.17,3,SFG,0.33,Night,1.03
2017-04-06,2017,ARI,0.75,15308.0,31.48,4,SFG,0.25,Night,1.1
2017-04-07,2017,ARI,0.8,22443.0,46.15,5,CLE,0.75,Night,1.0
2017-04-08,2017,ARI,0.83,28437.0,58.47,6,CLE,0.6,Night,1.01
2017-04-09,2017,ARI,0.86,30191.0,62.08,7,CLE,0.5,Day,1.05
2017-04-21,2017,ARI,0.61,27018.0,55.55,8,LAD,0.47,Night,1.27
2017-04-22,2017,ARI,0.63,36294.0,74.63,9,LAD,0.44,Night,1.32
2017-04-23,2017,ARI,0.6,28704.0,59.02,10,LAD,0.47,Day,1.3
2017-04-24,2017,ARI,0.62,14758.0,30.35,11,SDP,0.38,Night,1.24
2017-04-25,2017,ARI,0.64,17531.0,36.05,12,SDP,0.36,Night,1.28
2017-04-26,2017,ARI,0.61,12215.0,25.12,13,SDP,0.39,Night,1.29
2017-04-27,2017,ARI,0.62,15452.0,31.77,14,SDP,0.38,Night,1.3
2017-04-28,2017,ARI,0.6,19300.0,39.68,15,COL,0.62,Night,1.5
2017-04-29,2017,ARI,0.58,30445.0,62.6,16,COL,0.64,Night,1.5
2017-04-30,2017,ARI,0.59,23613.0,48.55,17,COL,0.62,Day,1.42
2017-05-09,2017,ARI,0.53,20445.0,42.04,18,DET,0.52,Night,1.08
2017-05-10,2017,ARI,0.54,18897.0,38.86,19,DET,0.5,Night,1.06
2017-05-11,2017,ARI,0.56,17527.0,36.04,20,PIT,0.4,Night,1.13
2017-05-12,2017,ARI,0.57,21911.0,45.05,21,PIT,0.39,Night,1.15
2017-05-13,2017,ARI,0.55,31673.0,65.13,22,PIT,0.41,Night,1.2
2017-05-14,2017,ARI,0.54,34088.0,70.09,23,PIT,0.42,Day,1.15
2017-05-15,2017,ARI,0.55,15988.0,32.87,24,NYM,0.43,Night,1.13
2017-05-16,2017,ARI,0.56,17471.0,35.92,25,NYM,0.42,Night,1.18
2017-05-17,2017,ARI,0.57,19842.0,40.8,26,NYM,0.41,Day,1.22
2017-05-22,2017,ARI,0.59,18333.0,37.7,27,CHW,0.47,Night,1.19
2017-05-23,2017,ARI,0.6,17865.0,36.73,28,CHW,0.45,Night,1.22
2017-05-24,2017,ARI,0.6,18002.0,37.02,29,CHW,0.44,Day,1.17
2017-06-06,2017,ARI,0.58,25883.0,53.22,30,SDP,0.39,Night,1.26
2017-06-07,2017,ARI,0.59,22079.0,45.4,31,SDP,0.38,Night,1.24
2017-06-08,2017,ARI,0.6,21340.0,43.88,32,SDP,0.38,Day,1.22
2017-06-09,2017,ARI,0.59,25009.0,51.42,33,MIL,0.53,Night,1.26
2017-06-10,2017,ARI,0.59,40195.0,82.65,34,MIL,0.52,Night,1.23
2017-06-11,2017,ARI,0.6,30370.0,62.45,35,MIL,0.52,Day,1.23
2017-06-23,2017,ARI,0.62,31648.0,65.08,36,PHI,0.33,Night,1.03
2017-06-24,2017,ARI,0.63,40557.0,83.39,37,PHI,0.33,Night,0.99
2017-06-25,2017,ARI,0.63,28179.0,57.94,38,PHI,0.32,Day,0.97
2017-06-26,2017,ARI,0.64,20765.0,42.7,39,PHI,0.32,Day,0.97
2017-06-27,2017,ARI,0.64,24256.0,49.88,40,STL,0.46,Night,0.99
2017-06-28,2017,ARI,0.63,23188.0,47.68,41,STL,0.47,Night,0.95
2017-06-29,2017,ARI,0.62,27603.0,56.76,42,STL,0.47,Day,0.98
2017-06-30,2017,ARI,0.62,23275.0,47.86,43,COL,0.59,Night,1.2
2017-07-01,2017,ARI,0.62,46338.0,95.28,44,COL,0.58,Night,1.21
2017-07-02,2017,ARI,0.63,34556.0,71.05,45,COL,0.57,Day,1.16
2017-07-07,2017,ARI,0.61,27006.0,55.53,46,CIN,0.43,Night,0.91
2017-07-08,2017,ARI,0.6,29806.0,61.29,47,CIN,0.44,Night,0.9
2017-07-09,2017,ARI,0.6,24923.0,51.25,48,CIN,0.44,Day,0.85
2017-07-21,2017,ARI,0.58,37858.0,77.84,49,WSN,0.6,Night,0.8
2017-07-22,2017,ARI,0.58,39176.0,80.55,50,WSN,0.6,Night,0.8
2017-07-23,2017,ARI,0.57,32720.0,67.28,51,WSN,0.61,Day,0.8
2017-07-24,2017,ARI,0.58,20862.0,42.9,52,ATL,0.48,Night,0.88
2017-07-25,2017,ARI,0.57,25069.0,51.55,53,ATL,0.48,Night,0.77
2017-07-26,2017,ARI,0.57,25836.0,53.12,54,ATL,0.48,Day,0.87
2017-08-08,2017,ARI,0.57,24810.0,51.01,55,LAD,0.71,Night,0.58
2017-08-09,2017,ARI,0.57,22670.0,46.61,56,LAD,0.71,Night,0.52
2017-08-10,2017,ARI,0.56,31396.0,64.56,57,LAD,0.71,Night,0.54
2017-08-11,2017,ARI,0.56,39131.0,80.46,58,CHC,0.53,Night,0.7
2017-08-12,2017,ARI,0.56,42219.0,86.81,59,CHC,0.52,Night,0.8
2017-08-13,2017,ARI,0.56,41760.0,85.87,60,CHC,0.53,Day,0.75
2017-08-14,2017,ARI,0.56,20405.0,41.96,61,HOU,0.61,Night,0.73
2017-08-15,2017,ARI,0.55,16935.0,34.82,62,HOU,0.61,Day,0.69
2017-08-25,2017,ARI,0.55,31924.0,65.64,63,SFG,0.4,Night,0.82
2017-08-26,2017,ARI,0.55,25709.0,52.86,64,SFG,0.4,Night,0.63
2017-08-27,2017,ARI,0.56,23210.0,47.72,65,SFG,0.39,Day,0.67
2017-08-29,2017,ARI,0.56,25219.0,51.86,66,LAD,0.7,Night,0.59
2017-08-30,2017,ARI,0.56,23321.0,47.95,67,LAD,0.69,Night,0.47
2017-08-31,2017,ARI,0.57,19882.0,40.88,68,LAD,0.69,Day,0.39
2017-09-08,2017,ARI,0.58,27988.0,57.55,69,SDP,0.45,Night,0.07
2017-09-09,2017,ARI,0.58,34156.0,70.23,70,SDP,0.45,Night,0.08
2017-09-10,2017,ARI,0.58,23854.0,49.05,71,SDP,0.45,Day,0.12
2017-09-11,2017,ARI,0.58,24178.0,49.72,72,COL,0.55,Night,0.19
2017-09-12,2017,ARI,0.57,27526.0,56.6,73,COL,0.55,Night,0.24
2017-09-13,2017,ARI,0.58,26714.0,54.93,74,COL,0.55,Night,0.31
2017-09-14,2017,ARI,0.58,20317.0,41.78,75,COL,0.54,Day,0.19
2017-09-22,2017,ARI,0.58,34588.0,71.12,76,MIA,0.47,Night,0.03
2017-09-23,2017,ARI,0.57,39259.0,80.73,77,MIA,0.47,Night,0.02
2017-09-24,2017,ARI,0.58,31539.0,64.85,78,MIA,0.47,Day,0.02
2017-09-25,2017,ARI,0.57,22813.0,46.91,79,SFG,0.39,Night,0.02
2017-09-26,2017,ARI,0.58,27487.0,56.52,80,SFG,0.39,Night,0.02
2017-09-27,2017,ARI,0.58,20048.0,41.22,81,SFG,0.39,Day,0.03
2018-03-29,2018,ARI,1.0,48703.0,100.0,1,COL,0.0,Night,1.06
2018-03-30,2018,ARI,1.0,23937.0,49.22,2,COL,0.0,Night,1.13
2018-03-31,2018,ARI,0.67,33346.0,68.57,3,COL,0.33,Night,1.14
2018-04-02,2018,ARI,0.75,21735.0,44.69,4,LAD,0.4,Night,1.14
2018-04-03,2018,ARI,0.8,27574.0,56.7,5,LAD,0.33,Night,1.16
2018-04-04,2018,ARI,0.83,25754.0,52.96,6,LAD,0.29,Day,1.24
2018-04-17,2018,ARI,0.75,19669.0,40.44,7,SFG,0.38,Night,1.39
2018-04-18,2018,ARI,0.71,16976.0,34.91,8,SFG,0.41,Night,1.36
2018-04-19,2018,ARI,0.72,18736.0,38.53,9,SFG,0.39,Night,1.4
2018-04-20,2018,ARI,0.68,24902.0,51.2,10,SDP,0.38,Night,1.34
2018-04-21,2018,ARI,0.7,38820.0,79.82,11,SDP,0.36,Night,1.33
2018-04-22,2018,ARI,0.71,31061.0,63.87,12,SDP,0.35,Day,1.36
2018-04-30,2018,ARI,0.71,17562.0,36.11,13,LAD,0.43,Night,1.38
2018-05-01,2018,ARI,0.72,18940.0,38.94,14,LAD,0.41,Night,1.39
2018-05-02,2018,ARI,0.7,19531.0,40.16,15,LAD,0.43,Night,1.35
2018-05-03,2018,ARI,0.68,21407.0,44.02,16,LAD,0.45,Day,1.42
2018-05-04,2018,ARI,0.66,29463.0,60.58,17,HOU,0.62,Night,1.23
2018-05-05,2018,ARI,0.67,39154.0,80.51,18,HOU,0.6,Night,1.24
2018-05-06,2018,ARI,0.68,35632.0,73.27,19,HOU,0.58,Day,1.24
2018-05-10,2018,ARI,0.65,17397.0,35.77,20,WSN,0.54,Night,1.29
2018-05-11,2018,ARI,0.63,22901.0,47.09,21,WSN,0.55,Night,1.28
2018-05-12,2018,ARI,0.62,29428.0,60.51,22,WSN,0.56,Day,1.3
2018-05-13,2018,ARI,0.6,31906.0,65.61,23,WSN,0.57,Night,1.3
2018-05-14,2018,ARI,0.59,17390.0,35.76,24,MIL,0.6,Night,1.32
2018-05-15,2018,ARI,0.6,17914.0,36.84,25,MIL,0.58,Night,1.3
2018-05-16,2018,ARI,0.58,16762.0,34.47,26,MIL,0.59,Day,1.38
2018-05-28,2018,ARI,0.51,29924.0,61.53,27,CIN,0.35,Day,1.09
2018-05-29,2018,ARI,0.52,20046.0,41.22,28,CIN,0.34,Night,1.13
2018-05-30,2018,ARI,0.51,18340.0,37.71,29,CIN,0.35,Day,1.16
2018-06-01,2018,ARI,0.52,25866.0,53.19,30,MIA,0.35,Night,1.14
2018-06-02,2018,ARI,0.53,34117.0,70.15,31,MIA,0.34,Night,1.17
2018-06-03,2018,ARI,0.53,31727.0,65.24,32,MIA,0.34,Day,1.22
2018-06-11,2018,ARI,0.55,20927.0,43.03,33,PIT,0.48,Night,1.42
2018-06-12,2018,ARI,0.56,22488.0,46.24,34,PIT,0.48,Night,1.44
2018-06-13,2018,ARI,0.55,32803.0,67.45,35,PIT,0.49,Day,1.44
2018-06-14,2018,ARI,0.56,23300.0,47.91,36,NYM,0.43,Night,1.45
2018-06-15,2018,ARI,0.57,32170.0,66.15,37,NYM,0.42,Night,1.45
2018-06-16,2018,ARI,0.56,31824.0,65.44,38,NYM,0.43,Night,1.44
2018-06-17,2018,ARI,0.55,47907.0,98.51,39,NYM,0.44,Day,1.46
2018-06-29,2018,ARI,0.57,30981.0,63.7,40,SFG,0.52,Night,1.75
2018-06-30,2018,ARI,0.57,38117.0,78.38,41,SFG,0.52,Night,1.8
2018-07-01,2018,ARI,0.56,29721.0,61.11,42,SFG,0.53,Day,1.94
2018-07-02,2018,ARI,0.55,20334.0,41.81,43,STL,0.52,Night,1.58
2018-07-03,2018,ARI,0.56,25843.0,53.14,44,STL,0.51,Night,1.63
2018-07-04,2018,ARI,0.55,44072.0,90.62,45,STL,0.52,Night,1.64
2018-07-05,2018,ARI,0.55,17982.0,36.97,46,SDP,0.43,Night,1.56
2018-07-06,2018,ARI,0.55,25128.0,51.67,47,SDP,0.42,Night,1.59
2018-07-07,2018,ARI,0.56,27091.0,55.7,48,SDP,0.42,Night,1.6
2018-07-08,2018,ARI,0.55,24869.0,51.14,49,SDP,0.42,Day,1.62
2018-07-20,2018,ARI,0.54,29546.0,60.75,50,COL,0.54,Night,1.99
2018-07-21,2018,ARI,0.54,43340.0,89.12,51,COL,0.54,Night,1.9
2018-07-22,2018,ARI,0.54,32985.0,67.82,52,COL,0.54,Day,1.86
2018-07-30,2018,ARI,0.55,20639.0,42.44,53,TEX,0.43,Night,1.76
2018-07-31,2018,ARI,0.55,21877.0,44.98,54,TEX,0.42,Night,1.78
2018-08-02,2018,ARI,0.55,22980.0,47.25,55,SFG,0.51,Night,1.94
2018-08-03,2018,ARI,0.55,27581.0,56.71,56,SFG,0.5,Night,1.96
2018-08-04,2018,ARI,0.55,38093.0,78.33,57,SFG,0.5,Night,2.03
2018-08-05,2018,ARI,0.55,27884.0,57.34,58,SFG,0.5,Day,2.07
2018-08-06,2018,ARI,0.55,21131.0,43.45,59,PHI,0.56,Night,1.98
2018-08-07,2018,ARI,0.55,22382.0,46.02,60,PHI,0.57,Night,2.03
2018-08-08,2018,ARI,0.55,23384.0,48.08,61,PHI,0.56,Day,2.01
2018-08-21,2018,ARI,0.56,30420.0,62.55,62,LAA,0.5,Night,2.12
2018-08-22,2018,ARI,0.56,23584.0,48.49,63,LAA,0.49,Night,2.02
2018-08-24,2018,ARI,0.55,43867.0,90.2,64,SEA,0.57,Night,2.03
2018-08-25,2018,ARI,0.55,34968.0,71.9,65,SEA,0.57,Night,2.15
2018-08-26,2018,ARI,0.55,37175.0,76.44,66,SEA,0.56,Day,2.18
2018-09-03,2018,ARI,0.54,22514.0,46.29,67,SDP,0.39,Night,2.25
2018-09-04,2018,ARI,0.54,18556.0,38.16,68,SDP,0.39,Night,2.11
2018-09-06,2018,ARI,0.54,21903.0,45.04,69,ATL,0.55,Night,2.15
2018-09-07,2018,ARI,0.54,31308.0,64.38,70,ATL,0.55,Night,1.97
2018-09-08,2018,ARI,0.54,40482.0,83.24,71,ATL,0.55,Night,2.22
2018-09-09,2018,ARI,0.53,28339.0,58.27,72,ATL,0.55,Day,2.03
2018-09-17,2018,ARI,0.52,27662.0,56.88,73,CHC,0.59,Night,0.52
2018-09-18,2018,ARI,0.51,26095.0,53.66,74,CHC,0.59,Night,0.27
2018-09-19,2018,ARI,0.52,25715.0,52.88,75,CHC,0.59,Night,0.1
2018-09-21,2018,ARI,0.51,28833.0,59.29,76,COL,0.54,Night,0.18
2018-09-22,2018,ARI,0.51,35094.0,72.16,77,COL,0.55,Night,0.05
2018-09-23,2018,ARI,0.51,29191.0,60.02,78,COL,0.55,Day,0.0
2018-09-24,2018,ARI,0.5,26067.0,53.6,79,LAD,0.56,Night,0.0
2018-09-25,2018,ARI,0.51,25774.0,53.0,80,LAD,0.56,Night,0.0
2018-09-26,2018,ARI,0.51,31149.0,64.05,81,LAD,0.55,Night,0.0
2019-04-05,2019,ARI,0.5,48338.0,99.63,1,BOS,0.22,Day,0.91
2019-04-06,2019,ARI,0.56,35969.0,74.13,2,BOS,0.2,Night,0.94
2019-04-07,2019,ARI,0.5,31565.0,65.06,3,BOS,0.27,Day,0.98
2019-04-09,2019,ARI,0.55,16620.0,34.25,4,TEX,0.45,Night,0.96
2019-04-10,2019,ARI,0.5,15871.0,32.71,5,TEX,0.5,Night,0.98
2019-04-11,2019,ARI,0.46,15449.0,31.84,6,SDP,0.64,Night,1.16
2019-04-12,2019,ARI,0.43,22209.0,45.77,7,SDP,0.67,Night,1.11
2019-04-13,2019,ARI,0.4,27256.0,56.18,8,SDP,0.69,Night,1.08
2019-04-14,2019,ARI,0.44,25489.0,52.53,9,SDP,0.65,Day,1.02
2019-04-26,2019,ARI,0.59,30664.0,63.2,10,CHC,0.5,Night,1.21
2019-04-27,2019,ARI,0.57,27793.0,57.28,11,CHC,0.52,Night,1.19
2019-04-28,2019,ARI,0.55,29477.0,60.75,12,CHC,0.54,Day,1.16
2019-04-30,2019,ARI,0.57,36352.0,74.92,13,NYY,0.59,Night,1.08
2019-05-01,2019,ARI,0.58,31365.0,64.64,14,NYY,0.57,Day,1.12
2019-05-09,2019,ARI,0.58,17751.0,36.59,15,ATL,0.47,Night,1.17
2019-05-10,2019,ARI,0.56,21932.0,45.2,16,ATL,0.49,Night,1.23
2019-05-11,2019,ARI,0.55,33168.0,68.36,17,ATL,0.5,Night,1.16
2019-05-12,2019,ARI,0.54,27460.0,56.6,18,ATL,0.51,Day,1.15
2019-05-13,2019,ARI,0.55,15418.0,31.78,19,PIT,0.53,Night,1.14
2019-05-14,2019,ARI,0.53,21047.0,43.38,20,PIT,0.54,Night,1.19
2019-05-15,2019,ARI,0.55,17258.0,35.57,21,PIT,0.52,Day,1.11
2019-05-17,2019,ARI,0.56,26806.0,55.25,22,SFG,0.42,Night,1.14
2019-05-18,2019,ARI,0.54,25014.0,51.56,23,SFG,0.43,Night,1.21
2019-05-19,2019,ARI,0.53,24061.0,49.59,24,SFG,0.44,Day,1.21
2019-05-31,2019,ARI,0.48,24664.0,50.83,25,NYM,0.49,Night,0.8
2019-06-01,2019,ARI,0.49,34888.0,71.91,26,NYM,0.48,Night,0.69
2019-06-02,2019,ARI,0.5,26945.0,55.53,27,NYM,0.47,Day,0.77
2019-06-03,2019,ARI,0.49,24124.0,49.72,28,LAD,0.69,Night,0.92
2019-06-04,2019,ARI,0.48,29784.0,61.39,29,LAD,0.69,Night,0.79
2019-06-05,2019,ARI,0.49,22753.0,46.9,30,LAD,0.68,Day,0.72
2019-06-18,2019,ARI,0.51,22954.0,47.31,31,COL,0.53,Night,1.06
2019-06-19,2019,ARI,0.51,21773.0,44.88,32,COL,0.53,Night,1.0
2019-06-20,2019,ARI,0.5,23294.0,48.01,33,COL,0.54,Day,0.88
2019-06-21,2019,ARI,0.49,29312.0,60.41,34,SFG,0.43,Night,0.75
2019-06-22,2019,ARI,0.49,32082.0,66.12,35,SFG,0.44,Night,0.65
2019-06-23,2019,ARI,0.49,25071.0,51.67,36,SFG,0.43,Day,0.6
2019-06-24,2019,ARI,0.5,24675.0,50.86,37,LAD,0.68,Night,0.69
2019-06-25,2019,ARI,0.49,27927.0,57.56,38,LAD,0.68,Night,0.8
2019-06-26,2019,ARI,0.5,28752.0,59.26,39,LAD,0.67,Day,0.69
2019-07-05,2019,ARI,0.49,43056.0,88.74,40,COL,0.51,Night,0.66
2019-07-06,2019,ARI,0.5,28276.0,58.28,41,COL,0.5,Night,0.73
2019-07-07,2019,ARI,0.51,22964.0,47.33,42,COL,0.49,Day,0.81
2019-07-18,2019,ARI,0.51,23985.0,49.43,43,MIL,0.52,Night,0.94
2019-07-19,2019,ARI,0.51,28505.0,58.75,44,MIL,0.52,Night,0.87
2019-07-20,2019,ARI,0.51,38567.0,79.49,45,MIL,0.52,Night,0.93
2019-07-21,2019,ARI,0.5,33111.0,68.24,46,MIL,0.52,Day,0.87
2019-07-22,2019,ARI,0.5,19192.0,39.56,47,BAL,0.31,Night,0.68
2019-07-23,2019,ARI,0.5,20253.0,41.74,48,BAL,0.32,Night,0.75
2019-07-24,2019,ARI,0.5,20452.0,42.15,49,BAL,0.32,Day,0.67
2019-08-02,2019,ARI,0.49,24298.0,50.08,50,WSN,0.53,Night,0.71
2019-08-03,2019,ARI,0.5,33966.0,70.01,51,WSN,0.53,Night,0.64
2019-08-04,2019,ARI,0.5,22976.0,47.35,52,WSN,0.52,Day,0.73
2019-08-05,2019,ARI,0.5,18319.0,37.76,53,PHI,0.53,Night,0.83
2019-08-06,2019,ARI,0.5,17446.0,35.96,54,PHI,0.52,Night,0.7
2019-08-07,2019,ARI,0.5,18140.0,37.39,55,PHI,0.52,Night,0.79
2019-08-15,2019,ARI,0.5,19037.0,39.24,56,SFG,0.5,Night,0.74
2019-08-16,2019,ARI,0.5,23642.0,48.73,57,SFG,0.5,Night,0.66
2019-08-17,2019,ARI,0.49,35366.0,72.89,58,SFG,0.51,Night,0.53
2019-08-18,2019,ARI,0.5,26079.0,53.75,59,SFG,0.5,Day,0.43
2019-08-19,2019,ARI,0.5,15443.0,31.83,60,COL,0.46,Night,0.44
2019-08-20,2019,ARI,0.5,17691.0,36.46,61,COL,0.45,Night,0.51
2019-08-21,2019,ARI,0.5,17707.0,36.49,62,COL,0.46,Day,0.59
2019-08-29,2019,ARI,0.51,22581.0,46.54,63,LAD,0.65,Night,0.44
2019-08-30,2019,ARI,0.51,34149.0,70.38,64,LAD,0.64,Night,0.52
2019-08-31,2019,ARI,0.51,50180.0,100.0,65,LAD,0.64,Night,0.61
